"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"ZipCode","44870","OH",3.64025647674717,"Sandusky, OH","Erie","Sandusky"
"ZipCode","44875","OH",2.44315061968658,"Mansfield, OH","Richland","Shelby"
"ZipCode","44878","OH",2.16739471729308,"Mansfield, OH","Richland","Shiloh"
"ZipCode","44902","OH",0.710096559205929,"Mansfield, OH","Richland","Mansfield"
"ZipCode","44903","OH",2.09245186058598,"Mansfield, OH","Richland","Mansfield"
"ZipCode","44904","OH",2.72422969118927,"Mansfield, OH","Richland","Lexington"
"ZipCode","44905","OH",2.80727661552106,"Mansfield, OH","Richland","Mansfield"
"ZipCode","44906","OH",2.47975587516666,"Mansfield, OH","Richland","Mansfield"
"ZipCode","44907","OH",1.82491168857386,"Mansfield, OH","Richland","Mansfield"
"ZipCode","45002","OH",2.18826220587591,"Cincinnati, OH","Hamilton","Cleves"
"ZipCode","45005","OH",2.65168604886625,"Cincinnati, OH","Warren","Franklin"
"ZipCode","45011","OH",2.33396964640873,"Cincinnati, OH","Butler","Hamilton"
"ZipCode","45013","OH",3.1753243661191,"Cincinnati, OH","Butler","Hamilton"
"ZipCode","45014","OH",3.14176908351476,"Cincinnati, OH","Butler","Fairfield"
"ZipCode","45015","OH",2.51226843115777,"Cincinnati, OH","Butler","Hamilton"
"ZipCode","45030","OH",2.51979567730543,"Cincinnati, OH","Hamilton","Harrison"
"ZipCode","45036","OH",2.87312926144833,"Cincinnati, OH","Warren","Lebanon"
"ZipCode","45039","OH",3.17994344514069,"Cincinnati, OH","Clermont","Loveland"
"ZipCode","45040","OH",2.60968123900949,"Cincinnati, OH","Warren","Mason"
"ZipCode","45042","OH",3.22125868869499,"Cincinnati, OH","Butler","Middletown"
"ZipCode","45044","OH",3.46629292583196,"Cincinnati, OH","Butler","Middletown"
"ZipCode","45050","OH",2.75051453719666,"Cincinnati, OH","Butler","Monroe"
"ZipCode","45052","OH",3.05559098411213,"Cincinnati, OH","Hamilton","North Bend"
"ZipCode","45053","OH",3.1893237569395,"Cincinnati, OH","Butler","Okeana"
"ZipCode","45054","OH",3.01819212354829,"Cincinnati, OH","Warren","Oregonia"
"ZipCode","45056","OH",3.01999879649095,"Cincinnati, OH","Butler","Oxford"
"ZipCode","45064","OH",3.64887992479143,"Cincinnati, OH","Butler","Somerville"
"ZipCode","45065","OH",3.88530655822908,"Cincinnati, OH","Warren","South Lebanon"
"ZipCode","45066","OH",2.75703553496427,"Cincinnati, OH","Warren","Springboro"
"ZipCode","45067","OH",2.64930187824345,"Cincinnati, OH","Butler","Trenton"
"ZipCode","45068","OH",2.7768617218828,"Cincinnati, OH","Warren","Waynesville"
"ZipCode","45069","OH",2.53497779704424,"Cincinnati, OH","Butler","West Chester"
"ZipCode","45102","OH",3.06479895122538,"Cincinnati, OH","Clermont","Amelia"
"ZipCode","45103","OH",3.42323405998879,"Cincinnati, OH","Clermont","Batavia"
"ZipCode","45106","OH",3.05660642433437,"Cincinnati, OH","Clermont","Bethel"
"ZipCode","45118","OH",2.76193020280551,"Cincinnati, OH","Brown","Fayetteville"
"ZipCode","45121","OH",2.69935499902065,"Cincinnati, OH","Brown","Georgetown"
"ZipCode","45122","OH",3.55140482390607,"Cincinnati, OH","Clermont","Goshen"
"ZipCode","45130","OH",2.99767901703798,"Cincinnati, OH","Brown","Hamersville"
"ZipCode","45140","OH",2.22372686325776,"Cincinnati, OH","Clermont","Loveland"
"ZipCode","45150","OH",3.93154862389009,"Cincinnati, OH","Clermont","Milford"
"ZipCode","45153","OH",4.65377910615413,"Cincinnati, OH","Clermont","Moscow"
"ZipCode","45154","OH",3.54873046226523,"Cincinnati, OH","Brown","Mount Orab"
"ZipCode","45157","OH",4.10235871121059,"Cincinnati, OH","Clermont","New Richmond"
"ZipCode","45162","OH",2.95951140231942,"Cincinnati, OH","Clermont","Goshen"
"ZipCode","45167","OH",1.73793253147035,"Cincinnati, OH","Brown","Ripley"
"ZipCode","45171","OH",3.18977624471884,"Cincinnati, OH","Brown","Sardinia"
"ZipCode","45174","OH",1.52231834689611,"Cincinnati, OH","Hamilton","Terrace Park"
"ZipCode","45176","OH",2.42557310383652,"Cincinnati, OH","Clermont","Williamsburg"
"ZipCode","45202","OH",3.61099313323957,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45206","OH",1.84131426059656,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45208","OH",2.2947161461843,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45209","OH",2.80742896293718,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45211","OH",2.97719084905426,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45212","OH",2.03256799636114,"Cincinnati, OH","Hamilton","Norwood"
"ZipCode","45213","OH",4.40224350575065,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45215","OH",3.34020118957357,"Cincinnati, OH","Hamilton","Reading"
"ZipCode","45217","OH",2.78153278542589,"Cincinnati, OH","Hamilton","Saint Bernard"
"ZipCode","45218","OH",4.67370595742927,"Cincinnati, OH","Hamilton","Greenhills"
"ZipCode","45219","OH",2.08002983404001,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45220","OH",2.68830801947768,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45224","OH",3.21298360395363,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45226","OH",1.60937997186982,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45227","OH",6.13826252473919,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45229","OH",2.53282788007748,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45230","OH",2.99964181546419,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45231","OH",4.74183559063467,"Cincinnati, OH","Hamilton","Finneytown"
"ZipCode","45232","OH",4.10763518267685,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45233","OH",3.17641778304793,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45236","OH",3.37699675598882,"Cincinnati, OH","Hamilton","Deer Park"
"ZipCode","45237","OH",2.77306296022486,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45238","OH",3.38470042887839,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45239","OH",3.2472434593501,"Cincinnati, OH","Hamilton","White Oak"
"ZipCode","45240","OH",4.03867908287827,"Cincinnati, OH","Hamilton","Forest Park"
"ZipCode","45241","OH",2.96169929577809,"Cincinnati, OH","Hamilton","Sharonville"
"ZipCode","45242","OH",2.87262368715482,"Cincinnati, OH","Hamilton","Blue Ash"
"ZipCode","45243","OH",2.30873557780579,"Cincinnati, OH","Hamilton","Madeira"
"ZipCode","45244","OH",3.25740279373885,"Cincinnati, OH","Hamilton","Dry Run"
"ZipCode","45245","OH",3.17038208917809,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45246","OH",2.92997995012334,"Cincinnati, OH","Hamilton","Springdale"
"ZipCode","45247","OH",1.91220145710495,"Cincinnati, OH","Hamilton","White Oak"
"ZipCode","45248","OH",2.52228397989021,"Cincinnati, OH","Hamilton","Bridgetown"
"ZipCode","45249","OH",1.88188317577429,"Cincinnati, OH","Hamilton","Montgomery"
"ZipCode","45251","OH",2.33772149646001,"Cincinnati, OH","Hamilton","Northgate"
"ZipCode","45252","OH",2.63768399049604,"Cincinnati, OH","Hamilton","Harrison"
"ZipCode","45255","OH",2.74916722337239,"Cincinnati, OH","Hamilton","Cincinnati"
"ZipCode","45305","OH",3.06628447288704,"Dayton, OH","Greene","Bellbrook"
"ZipCode","45309","OH",3.05824405911171,"Dayton, OH","Montgomery","Brookville"
"ZipCode","45312","OH",4.25704965076781,"Dayton, OH","Miami","Casstown"
"ZipCode","45314","OH",2.98522496876452,"Dayton, OH","Greene","Cedarville"
"ZipCode","45315","OH",3.11129536937291,"Dayton, OH","Montgomery","Clayton"
"ZipCode","45318","OH",3.64873867734877,"Dayton, OH","Miami","Covington"
"ZipCode","45322","OH",3.2117006192028,"Dayton, OH","Montgomery","Englewood"
"ZipCode","45323","OH",2.83022251099316,"Springfield, OH","Clark","Enon"
"ZipCode","45324","OH",3.19622310134135,"Dayton, OH","Greene","Fairborn"
"ZipCode","45325","OH",3.17469191026505,"Dayton, OH","Montgomery","Farmersville"
"ZipCode","45327","OH",3.55696716751008,"Dayton, OH","Montgomery","Germantown"
"ZipCode","45335","OH",2.68066752836767,"Dayton, OH","Greene","Jamestown"
"ZipCode","45337","OH",2.43524606869577,"Dayton, OH","Miami","Laura"
"ZipCode","45339","OH",3.31265275777072,"Dayton, OH","Miami","Ludlow Falls"
"ZipCode","45341","OH",3.49135958761511,"Springfield, OH","Clark","Medway"
"ZipCode","45342","OH",3.05638580832199,"Dayton, OH","Montgomery","Miamisburg"
"ZipCode","45344","OH",4.38390688029497,"Springfield, OH","Clark","New Carlisle"
"ZipCode","45345","OH",2.66388231133164,"Dayton, OH","Montgomery","New Lebanon"
"ZipCode","45356","OH",3.64979844401276,"Dayton, OH","Miami","Piqua"
"ZipCode","45359","OH",3.15605693220617,"Dayton, OH","Miami","Pleasant Hill"
"ZipCode","45368","OH",1.22762355493064,"Springfield, OH","Clark","South Charleston"
"ZipCode","45369","OH",3.6220838757138,"Springfield, OH","Clark","South Vienna"
"ZipCode","45370","OH",3.53321277108807,"Dayton, OH","Greene","Spring Valley"
"ZipCode","45371","OH",3.04477925029057,"Dayton, OH","Miami","Tipp City"
"ZipCode","45373","OH",3.21985262452812,"Dayton, OH","Miami","Troy"
"ZipCode","45377","OH",3.17867556649589,"Dayton, OH","Montgomery","Vandalia"
"ZipCode","45383","OH",3.37869205677321,"Dayton, OH","Miami","West Milton"
"ZipCode","45385","OH",3.76485654736384,"Dayton, OH","Greene","Xenia"
"ZipCode","45387","OH",3.22985123189521,"Dayton, OH","Greene","Yellow Springs"
"ZipCode","45409","OH",3.36173785835599,"Dayton, OH","Montgomery","Kettering"
"ZipCode","45410","OH",5.34390593709477,"Dayton, OH","Montgomery","Dayton"
"ZipCode","45414","OH",3.04952687972358,"Dayton, OH","Montgomery","Dayton"
"ZipCode","45415","OH",3.25793905363943,"Dayton, OH","Montgomery","Clayton"
"ZipCode","45419","OH",3.39282443651097,"Dayton, OH","Montgomery","Oakwood"
"ZipCode","45420","OH",3.63810479245221,"Dayton, OH","Montgomery","Dayton"
"ZipCode","45424","OH",3.58399975148413,"Dayton, OH","Montgomery","Huber Heights"
"ZipCode","45426","OH",4.91008777632783,"Dayton, OH","Montgomery","Trotwood"
"ZipCode","45429","OH",3.16014690641646,"Dayton, OH","Montgomery","Kettering"
"ZipCode","45430","OH",3.32844643044795,"Dayton, OH","Greene","Beavercreek"
"ZipCode","45431","OH",3.39626589305005,"Dayton, OH","Greene","Beavercreek"
"ZipCode","45432","OH",3.70969061379824,"Dayton, OH","Greene","Beavercreek"
"ZipCode","45434","OH",3.38153456072212,"Dayton, OH","Greene","Beavercreek"
"ZipCode","45439","OH",3.55034016083398,"Dayton, OH","Montgomery","Moraine"
"ZipCode","45440","OH",3.86683798029644,"Dayton, OH","Montgomery","Kettering"
"ZipCode","45449","OH",3.44413843298671,"Dayton, OH","Montgomery","West Carrollton"
"ZipCode","45458","OH",3.23443555832322,"Dayton, OH","Montgomery","Centerville"
"ZipCode","45459","OH",3.24504552848123,"Dayton, OH","Montgomery","Centerville"
"ZipCode","45502","OH",3.22292638883112,"Springfield, OH","Clark","Northridge"
"ZipCode","45503","OH",3.40926834616,"Springfield, OH","Clark","Springfield"
"ZipCode","45504","OH",3.4740604609673,"Springfield, OH","Clark","Springfield"
"ZipCode","45505","OH",2.81156643213514,"Springfield, OH","Clark","Springfield"
"ZipCode","45619","OH",1.04707290406773,"Huntington, OH","Lawrence","Chesapeake"
"ZipCode","45638","OH",2.84612326418232,"Huntington, OH","Lawrence","Ironton"
"ZipCode","45645","OH",2.75002265319391,"Huntington, OH","Lawrence","Kitts Hill"
"ZipCode","45659","OH",2.80302383917613,"Huntington, OH","Lawrence","Pedro"
"ZipCode","45669","OH",2.9254886783711,"Huntington, OH","Lawrence","Proctorville"
"ZipCode","45801","OH",3.23774795300266,"Lima, OH","Allen","Lima"
"ZipCode","45804","OH",2.12734104373513,"Lima, OH","Allen","Lima"
"ZipCode","45805","OH",3.42651045978732,"Lima, OH","Allen","Lima"
"ZipCode","45806","OH",3.81378624513777,"Lima, OH","Allen","Fort Shawnee"
"ZipCode","45807","OH",3.48732369604205,"Lima, OH","Allen","Elida"
"ZipCode","45817","OH",3.60496576899107,"Lima, OH","Allen","Bluffton"
"ZipCode","45833","OH",3.58198761022671,"Lima, OH","Allen","Delphos"
"ZipCode","45887","OH",3.43494814079542,"Lima, OH","Allen","Spencerville"
"ZipCode","46001","IN",4.50582080491699,"Indianapolis, IN","Madison","Alexandria"
"ZipCode","46011","IN",3.63672171774449,"Indianapolis, IN","Madison","Anderson"
"ZipCode","46012","IN",4.20200323805433,"Indianapolis, IN","Madison","Anderson"
"ZipCode","46013","IN",4.35105818529042,"Indianapolis, IN","Madison","Anderson"
"ZipCode","46017","IN",3.65965735053015,"Indianapolis, IN","Madison","Chesterfield"
"ZipCode","46030","IN",3.99798024627053,"Indianapolis, IN","Hamilton","Arcadia"
"ZipCode","46031","IN",4.37643544733406,"Indianapolis, IN","Hamilton","Atlanta"
"ZipCode","46032","IN",4.24379903530086,"Indianapolis, IN","Hamilton","Carmel"
"ZipCode","46033","IN",3.76135291216671,"Indianapolis, IN","Hamilton","Carmel"
"ZipCode","46034","IN",3.45259134410676,"Indianapolis, IN","Hamilton","Cicero"
"ZipCode","46037","IN",2.6551208499413,"Indianapolis, IN","Hamilton","Fishers"
"ZipCode","46038","IN",4.35941417815806,"Indianapolis, IN","Hamilton","Fishers"
"ZipCode","46040","IN",4.30920062700015,"Indianapolis, IN","Hamilton","Fishers"
"ZipCode","46044","IN",4.60592713876105,"Indianapolis, IN","Madison","Frankton"
"ZipCode","46048","IN",-1.38222928385,"Indianapolis, IN","Madison","Ingalls"
"ZipCode","46051","IN",4.39967007007524,"Indianapolis, IN","Madison","Lapel"
"ZipCode","46055","IN",4.25559555101858,"Indianapolis, IN","Hancock","McCordsville"
"ZipCode","46056","IN",2.6522338794135,"Indianapolis, IN","Madison","Markleville"
"ZipCode","46060","IN",4.11022415046881,"Indianapolis, IN","Hamilton","Noblesville"
"ZipCode","46062","IN",3.39705384277862,"Indianapolis, IN","Hamilton","Noblesville"
"ZipCode","46064","IN",4.1389249631399,"Indianapolis, IN","Madison","Pendleton"
"ZipCode","46069","IN",3.91405629016284,"Indianapolis, IN","Hamilton","Sheridan"
"ZipCode","46070","IN",4.83079347989892,"Indianapolis, IN","Madison","Summitville"
"ZipCode","46071","IN",4.48044455042833,"Indianapolis, IN","Boone","Thorntown"
"ZipCode","46074","IN",3.3312741278012,"Indianapolis, IN","Hamilton","Westfield"
"ZipCode","46075","IN",4.80316406065915,"Indianapolis, IN","Boone","Whitestown"
"ZipCode","46077","IN",4.58264300352222,"Indianapolis, IN","Boone","Zionsville"
"ZipCode","46105","IN",3.93037367234658,"Indianapolis, IN","Putnam","Bainbridge"
"ZipCode","46106","IN",4.27652466731794,"Indianapolis, IN","Johnson","Bargersville"
"ZipCode","46107","IN",4.63465916686514,"Indianapolis, IN","Marion","Beech Grove"
"ZipCode","46112","IN",4.27064453187526,"Indianapolis, IN","Hendricks","Brownsburg"
"ZipCode","46113","IN",3.97047418757202,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46118","IN",4.46147363721882,"Indianapolis, IN","Hendricks","Clayton"
"ZipCode","46120","IN",3.07445875032725,"Indianapolis, IN","Putnam","Cloverdale"
"ZipCode","46121","IN",4.2471007742508,"Indianapolis, IN","Putnam","Coatesville"
"ZipCode","46122","IN",4.42196866706536,"Indianapolis, IN","Hendricks","Danville"
"ZipCode","46123","IN",4.57865080646571,"Indianapolis, IN","Hendricks","Avon"
"ZipCode","46124","IN",3.94018741502132,"Indianapolis, IN","Johnson","Edinburgh"
"ZipCode","46126","IN",4.11582147618748,"Indianapolis, IN","Shelby","Fairland"
"ZipCode","46128","IN",3.88363664986899,"Indianapolis, IN","Putnam","Fillmore"
"ZipCode","46130","IN",4.72211724097678,"Indianapolis, IN","Shelby","Fountaintown"
"ZipCode","46131","IN",4.39813741182824,"Indianapolis, IN","Johnson","Franklin"
"ZipCode","46135","IN",4.38107480239059,"Indianapolis, IN","Putnam","Greencastle"
"ZipCode","46140","IN",4.66433977973593,"Indianapolis, IN","Hancock","Greenfield"
"ZipCode","46142","IN",4.71297329937243,"Indianapolis, IN","Johnson","Greenwood"
"ZipCode","46143","IN",4.666160411036,"Indianapolis, IN","Johnson","Greenwood"
"ZipCode","46147","IN",4.48307584383557,"Indianapolis, IN","Boone","Jamestown"
"ZipCode","46149","IN",4.41516533362504,"Indianapolis, IN","Hendricks","Lizton"
"ZipCode","46151","IN",4.23846888685747,"Indianapolis, IN","Morgan","Martinsville"
"ZipCode","46157","IN",4.22256364630888,"Indianapolis, IN","Morgan","Monrovia"
"ZipCode","46158","IN",4.34792795399606,"Indianapolis, IN","Morgan","Mooresville"
"ZipCode","46160","IN",4.48256577062959,"Indianapolis, IN","Brown","Morgantown"
"ZipCode","46161","IN",3.98704103209325,"Indianapolis, IN","Shelby","Morristown"
"ZipCode","46163","IN",4.42236905684227,"Indianapolis, IN","Hancock","New Palestine"
"ZipCode","46164","IN",4.23155278824436,"Indianapolis, IN","Johnson","Princes Lakes"
"ZipCode","46165","IN",3.79733123988637,"Indianapolis, IN","Hendricks","North Salem"
"ZipCode","46166","IN",5.75554972817636,"Indianapolis, IN","Morgan","Paragon"
"ZipCode","46167","IN",4.98539912149776,"Indianapolis, IN","Hendricks","Pittsboro"
"ZipCode","46168","IN",4.53986184280118,"Indianapolis, IN","Hendricks","Plainfield"
"ZipCode","46172","IN",1.45643807023973,"Indianapolis, IN","Putnam","Roachdale"
"ZipCode","46176","IN",4.32389474209201,"Indianapolis, IN","Shelby","Shelbyville"
"ZipCode","46181","IN",4.24641584329097,"Indianapolis, IN","Johnson","Trafalgar"
"ZipCode","46182","IN",4.76902299373957,"Indianapolis, IN","Shelby","Waldron"
"ZipCode","46184","IN",4.38373044174425,"Indianapolis, IN","Johnson","New Whiteland"
"ZipCode","46202","IN",6.02102164521953,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46203","IN",4.46612510807851,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46204","IN",3.45763233765712,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46205","IN",5.30778273559357,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46214","IN",3.94967088388389,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46217","IN",3.9548923262075,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46219","IN",4.35779409216638,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46220","IN",4.10895598704774,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46221","IN",4.25776618496416,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46224","IN",4.67828799063297,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46226","IN",6.55748808231672,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46227","IN",3.98637156761619,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46228","IN",3.91596241543806,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46229","IN",3.17680702799206,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46231","IN",3.87159980871265,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46234","IN",4.30297499243292,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46235","IN",4.00373681065109,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46236","IN",3.80197898908374,"Indianapolis, IN","Marion","Lawrence"
"ZipCode","46237","IN",4.03006339005003,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46239","IN",4.30243543912095,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46240","IN",3.79407783743026,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46241","IN",4.24266246822959,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46250","IN",3.73910391102504,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46254","IN",3.62986068788092,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46256","IN",3.87593870152509,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46259","IN",4.00984256022106,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46260","IN",3.95275887246223,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46268","IN",4.04083458941028,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46278","IN",3.60293511261152,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46280","IN",2.93910267374559,"Indianapolis, IN","Marion","Indianapolis"
"ZipCode","46303","IN",3.53735913067869,"Chicago, IN","Lake","Cedar Lake"
"ZipCode","46307","IN",3.36508767240238,"Chicago, IN","Lake","Crown Point"
"ZipCode","46310","IN",3.81833860735002,"Chicago, IN","Jasper","DeMotte"
"ZipCode","46311","IN",2.79526023123815,"Chicago, IN","Lake","Dyer"
"ZipCode","46319","IN",3.43476288138869,"Chicago, IN","Lake","Griffith"
"ZipCode","46321","IN",3.51377485755787,"Chicago, IN","Lake","Munster"
"ZipCode","46322","IN",3.70905527158963,"Chicago, IN","Lake","Highland"
"ZipCode","46323","IN",4.77515712113928,"Chicago, IN","Lake","Hammond"
"ZipCode","46324","IN",4.12707281005397,"Chicago, IN","Lake","Hammond"
"ZipCode","46340","IN",2.72500141042083,"Michigan City, IN","La Porte","Hanna"
"ZipCode","46341","IN",2.75818774629018,"Chicago, IN","Porter","Hebron"
"ZipCode","46342","IN",3.47394198961912,"Chicago, IN","Lake","Hobart"
"ZipCode","46348","IN",4.03227885046328,"Michigan City, IN","La Porte","La Crosse"
"ZipCode","46349","IN",2.40982963791598,"Chicago, IN","Newton","Lake Village"
"ZipCode","46350","IN",3.0134443729547,"Michigan City, IN","La Porte","La Porte"
"ZipCode","46356","IN",3.83864583594325,"Chicago, IN","Lake","Lowell"
"ZipCode","46360","IN",2.41734449020925,"Michigan City, IN","La Porte","Michigan City"
"ZipCode","46368","IN",3.17028050888322,"Chicago, IN","Porter","Portage"
"ZipCode","46371","IN",2.79754092826018,"Michigan City, IN","La Porte","Rolling Prairie"
"ZipCode","46375","IN",3.40171693275446,"Chicago, IN","Lake","Schererville"
"ZipCode","46382","IN",2.80740903726044,"Michigan City, IN","La Porte","Wanatah"
"ZipCode","46383","IN",3.32405786686776,"Chicago, IN","Porter","Valparaiso"
"ZipCode","46385","IN",3.62919354952553,"Chicago, IN","Porter","Valparaiso"
"ZipCode","46390","IN",3.05922159647048,"Michigan City, IN","La Porte","Wanatah"
"ZipCode","46394","IN",3.55264765374728,"Chicago, IN","Lake","Whiting"
"ZipCode","46405","IN",3.8502184031061,"Chicago, IN","Lake","Lake Station"
"ZipCode","46410","IN",3.94939087998367,"Chicago, IN","Lake","Merrillville"
"ZipCode","46507","IN",3.18274012860728,"Elkhart, IN","Elkhart","Bristol"
"ZipCode","46514","IN",3.66840785245798,"Elkhart, IN","Elkhart","Elkhart"
"ZipCode","46516","IN",3.93512814799345,"Elkhart, IN","Elkhart","Elkhart"
"ZipCode","46517","IN",3.86832011342956,"Elkhart, IN","Elkhart","Elkhart"
"ZipCode","46526","IN",3.62312380025245,"Elkhart, IN","Elkhart","Goshen"
"ZipCode","46528","IN",3.11471944527147,"Elkhart, IN","Elkhart","Goshen"
"ZipCode","46540","IN",2.5694205911035,"Elkhart, IN","Elkhart","Middlebury"
"ZipCode","46543","IN",3.30097605167348,"Elkhart, IN","Elkhart","Millersburg"
"ZipCode","46550","IN",3.09430145461897,"Elkhart, IN","Elkhart","Nappanee"
"ZipCode","46552","IN",2.70158607111757,"Michigan City, IN","La Porte","New Carlisle"
"ZipCode","46553","IN",2.4481879899613,"Elkhart, IN","Elkhart","New Paris"
"ZipCode","46573","IN",3.77158679917423,"Elkhart, IN","Elkhart","Wakarusa"
"ZipCode","46714","IN",2.27304405214623,"Fort Wayne, IN","Wells","Bluffton"
"ZipCode","46723","IN",3.1457294713372,"Fort Wayne, IN","Whitley","Churubusco"
"ZipCode","46725","IN",1.9011359697173,"Fort Wayne, IN","Whitley","Columbia City"
"ZipCode","46741","IN",2.51348624435154,"Fort Wayne, IN","Allen","Grabill"
"ZipCode","46743","IN",2.82477041476432,"Fort Wayne, IN","Allen","Harlan"
"ZipCode","46745","IN",2.47913398477211,"Fort Wayne, IN","Allen","Hoagland"
"ZipCode","46748","IN",1.14603691325452,"Fort Wayne, IN","Allen","Huntertown"
"ZipCode","46764","IN",2.61340410638137,"Fort Wayne, IN","Whitley","Larwill"
"ZipCode","46765","IN",2.66031186334254,"Fort Wayne, IN","Allen","Leo-Cedarville"
"ZipCode","46770","IN",2.90492454839289,"Fort Wayne, IN","Wells","Markle"
"ZipCode","46773","IN",3.50750523240279,"Fort Wayne, IN","Allen","Monroeville"
"ZipCode","46774","IN",3.66370645540907,"Fort Wayne, IN","Allen","New Haven"
"ZipCode","46777","IN",1.80175411407703,"Fort Wayne, IN","Wells","Ossian"
"ZipCode","46787","IN",2.24407789705645,"Fort Wayne, IN","Whitley","South Whitley"
"ZipCode","46788","IN",2.60291069685841,"Fort Wayne, IN","Allen","Leo-Cedarville"
"ZipCode","46797","IN",2.41913425187708,"Fort Wayne, IN","Allen","Woodburn"
"ZipCode","46802","IN",4.5769151818562,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46804","IN",2.91720606194173,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46805","IN",3.2726953921089,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46806","IN",0.685761576606981,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46807","IN",3.35817165385327,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46808","IN",3.31373352887181,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46809","IN",3.42377409042546,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46814","IN",0.0568770532146561,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46815","IN",2.39252240567796,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46816","IN",2.53581384896893,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46818","IN",2.09013201041162,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46819","IN",1.79309106248082,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46825","IN",2.91808479136893,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46835","IN",2.63138712319784,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46845","IN",2.33895739242913,"Fort Wayne, IN","Allen","Fort Wayne"
"ZipCode","46901","IN",0.988276063035031,"Kokomo, IN","Howard","Kokomo"
"ZipCode","46902","IN",0.497842199831955,"Kokomo, IN","Howard","Kokomo"
"ZipCode","46913","IN",3.48689670817411,"Lafayette-West Lafayette, IN","Carroll","Bringhurst"
"ZipCode","46917","IN",2.93382382830349,"Lafayette-West Lafayette, IN","Carroll","Camden"
"ZipCode","46923","IN",3.73592209609825,"Lafayette-West Lafayette, IN","Carroll","Delphi"
"ZipCode","46929","IN",5.06805468358755,"Lafayette-West Lafayette, IN","Carroll","Flora"
"ZipCode","46936","IN",0.777887098360861,"Kokomo, IN","Howard","Greentown"
"ZipCode","46979","IN",1.12555191889911,"Kokomo, IN","Howard","Russiaville"
